"SKU","UPC","DESCRIPTION","STYLE","COLOR","SIZE","WHOLESALE_PRICE","DISCONTINUED","CLEARANCE","QTY_AVAILABLE","REPLENISH_DATE"
"3094-M","840295122229","EYELASH LACE CAMI & PANTY","3094","ROYAL BLUE","M","14.95","No","No","185","11/02/19"
"3094-S","840295122212","EYELASH LACE CAMI & PANTY","3094","ROYAL BLUE","S","14.95","No","No","163","10/12/21"
"3094-XL","840295122243","EYELASH LACE CAMI & PANTY","3094","ROYAL BLUE","XL","14.95","No","No","228",""
"3229B-L","846073004541","LACE BOOTY SHORTS & CAMI TOP","3229","BLACK","L","10.75","No","No","85",""
"3229B-M","846073004534","LACE BOOTY SHORTS & CAMI TOP","3229","BLACK","M","10.75","No","No","0",""
"3229B-S","846073004527","LACE BOOTY SHORTS & CAMI TOP","3229","BLACK","S","10.75","No","No","69","07/08/21"
"3229RO-L","840295110394","LACE BOOTY SHORTS & CAMI TOP","3229","ROYAL BLUE","L","10.75","No","No","161",""
"3229RO-M","840295110387","LACE BOOTY SHORTS & CAMI TOP","3229","ROYAL BLUE","M","10.75","No","No","222","09/30/19"
"3229RO-S","840295110370","LACE BOOTY SHORTS & CAMI TOP","3229","ROYAL BLUE","S","10.75","No","No","135","03/25/22"
"3229R-L","846073004602","LACE BOOTY SHORTS & CAMI TOP","3229","RED","L","10.75","No","No","168",""
"3229R-M","846073004596","LACE BOOTY SHORTS & CAMI TOP","3229","RED","M","10.75","No","No","259",""
"3229R-S","846073004589","LACE BOOTY SHORTS & CAMI TOP","3229","RED","S","10.75","No","No","154","12/29/19"
"3229W-L","840295110332","LACE BOOTY SHORTS & CAMI TOP","3229","WHITE","L","10.75","No","No","176",""
"3229W-M","840295110325","LACE BOOTY SHORTS & CAMI TOP","3229","WHITE","M","10.75","No","No","172",""
"3229W-S","840295110318","LACE BOOTY SHORTS & CAMI TOP","3229","WHITE","S","10.75","No","No","159","12/22/20"
"3229XB-1X","846073004558","LACE BOOTY SHORTS & CAMI TOP","3229X","BLACK","1X","11.75","No","No","190","07/08/21"
"3229XB-2X","846073004565","LACE BOOTY SHORTS & CAMI TOP","3229X","BLACK","2X","11.75","No","No","189",""
"3229XB-3X","846073004572","LACE BOOTY SHORTS & CAMI TOP","3229X","BLACK","3X","11.75","No","No","32",""
"3229XB-4X","840295106373","LACE BOOTY SHORTS & CAMI TOP","3229X","BLACK","4X","11.75","No","No","60",""
"3229XB-5X","840295106380","LACE BOOTY SHORTS & CAMI TOP","3229X","BLACK","5X","11.75","No","No","54",""
"3229XRO-1X","840295110400","LACE BOOTY SHORTS & CAMI TOP","3229XRO","ROYAL BLUE","1X","11.75","No","No","184","02/23/21"
"3229XRO-2X","840295110417","LACE BOOTY SHORTS & CAMI TOP","3229XRO","ROYAL BLUE","2X","11.75","No","No","201","03/25/22"
"3229XRO-3X","840295110424","LACE BOOTY SHORTS & CAMI TOP","3229XRO","ROYAL BLUE","3X","11.75","No","No","175","09/30/19"
"3229XR-1X","846073004619","LACE BOOTY SHORTS & CAMI TOP","3229XR","RED","1X","11.75","No","No","109",""
"3229XR-2X","846073004626","LACE BOOTY SHORTS & CAMI TOP","3229XR","RED","2X","11.75","No","No","100","12/29/19"
"3229XR-3X","846073004633","LACE BOOTY SHORTS & CAMI TOP","3229XR","RED","3X","11.75","No","No","109",""
"3229XR-4X","840295106397","LACE BOOTY SHORTS & CAMI TOP","3229XR","RED","4X","11.75","No","No","143",""
"3229XR-5X","840295106403","LACE BOOTY SHORTS & CAMI TOP","3229XR","RED","5X","11.75","No","No","102",""
"3229XW-1X","840295110349","LACE BOOTY SHORTS & CAMI TOP","3229XW","WHITE","1X","11.75","No","No","67",""
"3229XW-2X","840295110356","LACE BOOTY SHORTS & CAMI TOP","3229XW","WHITE","2X","11.75","No","No","112",""
"3229XW-3X","840295110363","LACE BOOTY SHORTS & CAMI TOP","3229XW","WHITE","3X","11.75","No","No","116",""
"3363B","846073053495","LACE GARTER BELT","3363","BLACK","O/S","4.25","No","No","324",""
"3555B","840295108599","BLACK LACE LEG GARTER","3555","BLACK/BLACK","O/S","1","No","No","1144",""
"3555BL/W","840295108605","BABY BLUE/W LACE LEG GARTER","3555","BABY BLUE/WHITE","O/S","1","No","No","737",""
"3555PK/B","840295108629","BABY PINK/BLK LACE LEG GARTER","3555","BABY PINK/BLACK","O/S","1","No","No","779",""
"3555PK/W","840295108636","BABY PINK/W LACE LEG GARTER","3555","BABY PINK/WHITE","O/S","1","No","No","1078",""
"3555R","840295108650","RED LACE LEG GARTER","3555","RED/RED","O/S","1","No","No","2560",""
"3555W","840295108704","WHITE LACE LEG GARTER","3555","WHITE/WHITE","O/S","1","No","No","1579","02/20/19"
"3752B","846073045193","MEN'S MR PEANUTS POUCH","3752","BLACK","O/S","5.5","No","No","1562",""
"3752R","846073045186","MEN'S MR PEANUTS POUCH","3752","RED","O/S","5.5","No","No","1866",""
"3967-L","840295127460","MESH HALTER NECK CAMI & PANTY","3967","BLACK","L","11.95","No","No","135",""
"3967-M","840295127453","MESH HALTER NECK CAMI & PANTY","3967","BLACK","M","11.95","No","No","97",""
"3967-S","840295127446","MESH HALTER NECK CAMI & PANTY","3967","BLACK","S","11.95","No","No","161","01/15/19"
"3967-XL","840295127477","MESH HALTER NECK CAMI & PANTY","3967","BLACK","XL","11.95","No","No","208",""
"3975-LSALE","840295127781","LYCRA CAMI TOP & BOOTY SHORTS","3975","BLACK","L","6.47","Yes","No","48",""
"3975-MSALE","840295127774","LYCRA CAMI TOP & BOOTY SHORTS","3975","BLACK","M","6.47","Yes","No","60",""
"3975-SSALE","840295127767","LYCRA CAMI TOP & BOOTY SHORTS","3975","BLACK","S","6.47","Yes","No","0",""
"3975-XLSALE","840295127798","LYCRA CAMI TOP & BOOTY SHORTS","3975","BLACK","XL","6.47","Yes","No","97",""
"3984-L","840295128863","RUCHED TOP & BOOTY SHORTS","3984","BLACK","L","12.95","No","No","137",""
"3984-M","840295128856","RUCHED TOP & BOOTY SHORTS","3984","BLACK","M","12.95","No","No","152",""
"3984-S","840295128849","RUCHED TOP & BOOTY SHORTS","3984","BLACK","S","12.95","No","No","46",""
"3984-XL","840295128870","RUCHED TOP & BOOTY SHORTS","3984","BLACK","XL","12.95","No","No","85",""
"4069P-LSALE","846073099240","NPK.STRETCH LACE CHEMISE","4069","NEON PINK","L","4.48","Yes","Yes","0",""
"4069P-SSALE","846073099226","NPK.STRETCH LACE CHEMISE","4069","NEON PINK","S","4.48","Yes","Yes","0",""
"4134PK-L","840295097671","PINK BABYDOLL & G-STRING","4134","BABY PINK","L","6.48","Yes","No","0",""
"4134PK-M","840295097664","PINK BABYDOLL & G-STRING","4134","BABY PINK","M","6.48","Yes","No","0",""
"4134PK-SSALE","840295097657","PINK BABYDOLL & G-STRING","4134","BABY PINK","S","6.48","Yes","No","0",""
"4134-L","846073057684","ROYAL BABYDOLL/G-STRING","4134","ROYAL BLUE","L","6.48","Yes","No","0",""
"4134-M","846073057677","ROYAL BABYDOLL/G-STRING","4134","ROYAL BLUE","M","6.48","Yes","No","0",""
"4134-S","846073057660","ROYAL BABYDOLL/G-STRING","4134","ROYAL BLUE","S","6.48","Yes","No","0",""
"4140W-32","840295105253","WHITE LACE BUSTIER & G-STRING","4140","WHITE","32","18.95","No","No","21",""
"4140W-34","840295105260","WHITE LACE BUSTIER & G-STRING","4140","WHITE","34","18.95","No","No","60",""
"4140W-36","840295105277","WHITE LACE BUSTIER & G-STRING","4140","WHITE","36","18.95","No","No","46",""
"4140W-38","840295105284","WHITE LACE BUSTIER & G-STRING","4140","WHITE","38","18.95","No","No","33",""
"4140XW-40","840295105291","WHITE LACE BUSTIER & G-STRING","4140X","WHITE","40","19.95","No","No","41",""
"4140XW-42","840295105307","WHITE LACE BUSTIER & G-STRING","4140X","WHITE","42","19.95","No","No","105",""
"4140XW-44","840295105314","WHITE LACE BUSTIER & G-STRING","4140X","WHITE","44","19.95","No","No","68",""
"4140X-40","840295105222","BLACK LACE BUSTIER & G-STRING","4140X","BLACK","40","19.95","No","No","0","05/15/23"
"4140X-42","840295105239","BLACK LACE BUSTIER & G-STRING","4140X","BLACK","42","19.95","No","No","66","05/15/23"
"4140X-44","840295105246","BLACK LACE BUSTIER & G-STRING","4140X","BLACK","44","19.95","No","No","31","05/15/23"
"4140-32","840295105185","BLACK LACE BUSTIER & G-STRING","4140","BLACK","32","18.95","No","No","39","05/15/23"
"4140-34","840295105192","BLACK LACE BUSTIER & G-STRING","4140","BLACK","34","18.95","No","No","0","05/15/23"
"4140-36","840295105208","BLACK LACE BUSTIER & G-STRING","4140","BLACK","36","18.95","No","No","0","05/15/23"
"4140-38","840295105215","BLACK LACE BUSTIER & G-STRING","4140","BLACK","38","18.95","No","No","13","05/15/23"
"4163X-1X","840295110721","LACE & CHARMEUSE BABYDOLL","4163X","COOL AQUA BLUE","1X","13.95","No","No","15",""
"4163X-2X","840295110738","LACE & CHARMEUSE BABYDOLL","4163X","COOL AQUA BLUE","2X","13.95","No","No","0",""
"4163X-3X","840295110745","LACE & CHARMEUSE BABYDOLL","4163X","COOL AQUA BLUE","3X","13.95","Yes","No","0",""
"4166-LSALE","840295098142","DEEP V MESH/LACE BABYDOLL","4166","DARK PURPLE","L","5.97","Yes","No","0",""
"4166-MSALE","840295098135","DEEP V MESH/LACE BABYDOLL","4166","DARK PURPLE","M","5.97","Yes","No","189",""
"4166-SSALE","840295098128","DEEP V MESH/LACE BABYDOLL","4166","DARK PURPLE","S","5.97","Yes","No","244",""
"4166-XLSALE","840295098159","DEEP V MESH/LACE BABYDOLL","4166","DARK PURPLE","XL","5.97","Yes","No","0",""
"4273X-3XSALE","840295111148","MESH & LACE BABYDOLL","4273X","PASTEL BLUE","3X","3.5","Yes","No","0",""
"4288X-1X","840295142548","MESH & LACE BABYDOLL","4288X","PURPLE","1X","14.95","No","No","175",""
"4288X-2X","840295142555","MESH & LACE BABYDOLL","4288X","PURPLE","2X","14.95","No","No","205",""
"4288X-3X","840295142562","MESH & LACE BABYDOLL","4288X","PURPLE","3X","14.95","No","No","234",""
"4288-L","840295142531","MESH & LACE BABYDOLL","4288","PURPLE","L","13.95","No","No","234",""
"4288-M","840295142524","MESH & LACE BABYDOLL","4288","PURPLE","M","13.95","No","No","217","01/15/22"
"4288-S","840295142517","MESH & LACE BABYDOLL","4288","PURPLE","S","13.95","No","No","206",""
"4322B-L","840295120485","BLACK LACE BABYDOLL","4322","BLACK","L","13.95","No","No","164",""
"4322B-M","840295120478","BLACK LACE BABYDOLL","4322","BLACK","M","13.95","No","No","113",""
"4322B-S","840295120461","BLACK LACE BABYDOLL","4322","BLACK","S","13.95","No","No","162","09/09/21"
"4322B-XL","840295120492","BLACK LACE BABYDOLL","4322","BLACK","XL","13.95","No","No","227","06/02/18"
"4322RO-L","840295131078","ROYAL LACE BABYDOLL & G-STRING","4322","ROYAL BLUE","L","13.95","No","No","186","02/23/21"
"4322RO-M","840295131061","ROYAL LACE BABYDOLL & G-STRING","4322","ROYAL BLUE","M","13.95","No","No","99","09/15/19"
"4322RO-S","840295131054","ROYAL BABYDOLL & G-STRING","4322","ROYAL BLUE","S","13.95","No","No","205","02/23/21"
"4322RO-XL","840295131085","ROYAL LACE BABYDOLL & G-STRING","4322","ROYAL BLUE","XL","13.95","No","No","141",""
"4322R-L","840295126494","RED LACE BABYDOLL","4322","RED","L","13.95","No","No","31",""
"4322R-M","840295126487","RED LACE BABYDOLL","4322","RED","M","13.95","No","No","171","08/15/18"
"4322R-S","840295126470","RED LACE BABYDOLL","4322","RED","S","13.95","No","No","88","09/09/21"
"4322R-XL","840295126500","RED LACE BABYDOLL","4322","RED","XL","13.95","No","No","86",""
"4322-L","840295115955","DUSTY ROSE LACE BABYDOLL","4322","DUSTY ROSE","L","13.95","No","No","229",""
"4322-M","840295115948","DUSTY ROSE LACE BABYDOLL","4322","DUSTY ROSE","M","13.95","No","No","295",""
"4322-S","840295115931","DUSTY ROSE LACE BABYDOLL","4322","DUSTY ROSE","S","13.95","No","No","119","02/01/21"
"4322-XL","840295115962","DUSTY ROSE LACE BABYDOLL","4322","DUSTY ROSE","XL","13.95","No","No","81",""
"4324X-1XSALE","840295116006","MESH BABYDOLL W/ KEYHOLE FRONT","4324X","SKY BLUE","1X","5.98","Yes","Yes","0",""
"4324X-2XSALE","840295116013","MESH BABYDOLL W/ KEYHOLE FRONT","4324X","SKY BLUE","2X","5.98","Yes","Yes","0",""
"4324X-3XSALE","840295116020","MESH BABYDOLL W/ KEYHOLE FRONT","4324X","SKY BLUE","3X","5.98","Yes","Yes","0",""
"4333PK-L","840295128320","PINK EYELASH BABYDOLL W/ROBE","4333","BABY PINK","L","19.95","No","No","204",""
"4333PK-M","840295128313","PINK EYELASH BABYDOLL W/ROBE","4333","BABY PINK","M","19.95","No","No","154",""
"4333PK-S","840295128306","PINK EYELASH BABYDOLL W/ROBE","4333","BABY PINK","S","19.95","No","No","143","12/22/20"
"4333XPK-1X","840295128337","PINK EYELASH BABYDOLL W/ROBE","4333X","BABY PINK","1X","20.95","No","No","227","12/22/20"
"4333XPK-2X","840295128344","PINK EYELASH BABYDOLL W/ROBE","4333X","BABY PINK","2X","20.95","No","No","36",""
"4333XPK-3X","840295128351","PINK EYELASH BABYDOLL W/ROBE","4333X","BABY PINK","3X","20.95","No","No","48",""
"4333X-1X","840295116181","BLACK EYELASH BABYDOLL W/ROBE","4333X","BLACK","1X","20.95","No","No","37","03/01/24"
"4333X-2X","840295116198","BLACK EYELASH BABYDOLL W/ROBE","4333X","BLACK","2X","20.95","No","No","69","03/01/24"
"4333X-3X","840295116204","BLACK EYELASH BABYDOLL W/ROBE","4333X","BLACK","3X","20.95","No","No","24","03/01/24"
"4333-L","840295116174","BLACK EYELASH BABYDOLL W/ROBE","4333","BLACK","L","19.95","No","No","68","03/01/24"
"4333-M","840295116167","BLACK EYELASH BABYDOLL W/ROBE","4333","BLACK","M","19.95","No","No","0","03/01/24"
"4333-S","840295116150","BLACK EYELASH BABYDOLL W/ROBE","4333","BLACK","S","19.95","No","No","21","03/01/24"
"4365X-4XSALE","840295122076","HALTER BABYDOLL & G-STRING","4365X","BLACK","4X","6.97","Yes","No","6",""
"4365-LSALE","840295122038","HALTER BABYDOLL & G-STRING","4365","BLACK","L","6.47","Yes","No","75","08/28/19"
"4365-MSALE","840295122021","HALTER BABYDOLL & G-STRING","4365","BLACK","M","6.47","Yes","No","0","02/23/21"
"4365-SSALE","840295122014","HALTER BABYDOLL & G-STRING","4365","BLACK","S","6.47","Yes","No","11","08/28/19"
"4379-L","840295146928","BABYDOLL & G-STRING","4379","WHITE","L","13.95","No","No","223",""
"4379-M","840295146911","BABYDOLL & G-STRING","4379","WHITE","M","13.95","No","No","211","01/15/23"
"4379-S","840295146904","BABYDOLL & G-STRING","4379","WHITE","S","13.95","No","No","222","06/15/23"
"4379-XL","840295146935","BABYDOLL & G-STRING","4379","WHITE","XL","13.95","No","No","167",""
"44004X-1X","840295146737","BABYDOLL & G-STRING","44004X","ANIMAL PRINT","1X","14.95","No","No","178","01/15/23"
"44004X-2X","840295146744","BABYDOLL & G-STRING","44004X","ANIMAL PRINT","2X","14.95","No","No","132",""
"44004X-3X","840295146751","BABYDOLL & G-STRING","44004X","ANIMAL PRINT","3X","14.95","No","No","114","01/15/23"
"44004-L","840295146720","BABYDOLL & G-STRING","44004","ANIMAL PRINT","L","13.95","No","No","155",""
"44004-M","840295146713","BABYDOLL & G-STRING","44004","ANIMAL PRINT","M","13.95","No","No","132","01/15/23"
"44004-S","840295146706","BABYDOLL & G-STRING","44004","ANIMAL PRINT","S","13.95","No","No","122","01/15/23"
"44012UB-L","840295142838","BABYDOLL & G-STRING","44012","ULTRAMARINE","L","15.95","No","No","162",""
"44012UB-M","840295142821","BABYDOLL & G-STRING","44012","ULTRAMARINE","M","15.95","No","No","181","01/15/22"
"44012UB-S","840295142814","BABYDOLL & G-STRING","44012","ULTRAMARINE","S","15.95","No","No","167","07/25/22"
"44012XUB-1X","840295142845","BABYDOLL & G-STRING","44012X","ULTRAMARINE","1X","16.95","No","No","174","07/25/22"
"44012XUB-2X","840295142852","BABYDOLL & G-STRING","44012X","ULTRAMARINE","2X","16.95","No","No","190",""
"44012XUB-3X","840295142869","BABYDOLL & G-STRING","44012X","ULTRAMARINE","3X","16.95","No","No","137",""
"44012X-1X","840295128115","BABYDOLL & G-STRING","44012X","LILAC","1X","16.95","No","No","102","06/30/19"
"44012X-2X","840295128122","BABYDOLL & G-STRING","44012X","LILAC","2X","16.95","No","No","102","01/15/19"
"44012X-3X","840295128139","BABYDOLL & G-STRING","44012X","LILAC","3X","16.95","No","No","156","06/30/19"
"44021X-1X","840295147093","EYELASH LACE BABYDOLL & G-STRI","44021X","JADE","1X","13.95","No","No","135","01/15/23"
"44021X-2X","840295147109","EYELASH LACE BABYDOLL & G-STRI","44021X","JADE","2X","13.95","No","No","88",""
"44021X-3X","840295147116","EYELASH LACE BABYDOLL & G-STRI","44021X","JADE","3X","13.95","No","No","87",""
"44021-L","840295147086","EYELASH LACE BABYDOLL & G-STRI","44021","JADE","L","12.95","No","No","159",""
"44021-M","840295147079","EYELASH LACE BABYDOLL & G-STRI","44021","JADE","M","12.95","No","No","133","01/15/23"
"44021-S","840295147062","EYELASH LACE BABYDOLL & G-STRI","44021","JADE","S","12.95","No","No","144",""
"44022F-L","840295142937","MESH & LACE MAMO WIRE BABYDOLL","44022","FUCHSIA","L","13.95","No","No","151",""
"44022F-M","840295142920","MESH & LACE MAMO WIRE BABYDOLL","44022","FUCHSIA","M","13.95","No","No","146","01/15/22"
"44022F-S","840295142913","MESH & LACE MAMO WIRE BABYDOLL","44022","FUCHSIA","S","13.95","No","No","137","01/15/22"
"44022XF-1X","840295142944","MESH & LACE MAMO WIRE BABYDOLL","44022X","FUCHSIA","1X","14.95","No","No","149",""
"44022XF-2X","840295142951","MESH & LACE MAMO WIRE BABYDOLL","44022X","FUCHSIA","2X","14.95","No","No","175",""
"44022XF-3X","840295142968","MESH & LACE MAMO WIRE BABYDOLL","44022X","FUCHSIA","3X","14.95","No","No","157",""
"44031-LSALE","840295131917","BABYDOLL & G-STRING","44031","DUSTY TURQUOISE","L","7.47","Yes","No","36",""
"44037-S","840295132013","LACE BABYDOLL & G-STRING","44037","BABY PINK","S","14.95","Yes","No","19",""
"44044X-1XSALE","840295143040","LACE BABYDOLL & G-STRING","44044X","BABY PINK","1X","7.47","Yes","No","0","01/15/22"
"44044X-2XSALE","840295143057","LACE BABYDOLL & G-STRING","44044X","BABY PINK","2X","7.47","Yes","No","0",""
"44044X-3XSALE","840295143064","LACE BABYDOLL & G-STRING","44044X","BABY PINK","3X","7.47","Yes","No","11",""
"44046X-1X","840295131238","BABY DOLL & G-STRING","44046X","DEEP PURPLE","1X","14.95","No","No","82",""
"44046X-2X","840295131245","BABY DOLL & G-STRING","44046X","DEEP PURPLE","2X","14.95","No","No","99","10/18/19"
"44046X-3X","840295131252","BABY DOLL & G-STRING","44046X","DEEP PURPLE","3X","14.95","No","No","99","10/18/19"
"44046-L","840295131221","BABY DOLL & G-STRING","44046","DEEP PURPLE","L","13.95","No","No","104",""
"44046-M","840295131214","BABY DOLL & G-STRING","44046","DEEP PURPLE","M","13.95","No","No","114",""
"44046-S","840295131207","BABY DOLL & G-STRING","44046","DEEP PURPLE","S","13.95","No","No","158","10/18/19"
"44051X-1X","840295141657","VELVET AND LACE BABYDOLL AND G","44051X","BLACK","1X","14.95","No","No","0","08/05/21"
"44051X-2X","840295141664","VELVET AND LACE BABYDOLL AND G","44051X","BLACK","2X","14.95","No","No","0",""
"44051X-3X","840295141671","VELVET AND LACE BABYDOLL AND G","44051X","BLACK","3X","14.95","No","No","7",""
"44051-L","840295141640","VELVET AND LACE BABYDOLL AND G","44051","BLACK","L","13.95","No","No","11",""
"44051-M","840295141633","VELVET AND LACE BABYDOLL AND G","44051","BLACK","M","13.95","No","No","0","08/05/21"
"44051-S","840295141626","VELVET AND LACE BABYDOLL AND G","44051","BLACK","S","13.95","No","No","0","08/05/21"
"44059X-1X","840295135861","MESH & LACE BABYDOLL & G-STRIN","44059X","RED","1X","14.95","No","No","73","08/05/21"
"44059X-2X","840295135878","MESH & LACE BABYDOLL & G-STRIN","44059X","RED","2X","14.95","No","No","125",""
"44059X-3X","840295135885","MESH & LACE BABYDOLL & G-STRIN","44059X","RED","3X","14.95","No","No","116",""
"44059-L","840295135854","MESH & LACE BABYDOLL & G-STRIN","44059","RED","L","13.95","No","No","52",""
"44059-M","840295135847","MESH & LACE BABYDOLL & G-STRIN","44059","RED","M","13.95","No","No","40","09/01/20"
"44059-S","840295135830","MESH & LACE BABYDOLL & G-STRIN","44059","RED","S","13.95","No","No","94","09/01/20"
"44060X-1XSALE","840295132426","DOTTED MESH BABY DOLL AND G-ST","44060X","BLACK","1X","7.47","Yes","No","0","10/12/21"
"44060X-2XSALE","840295133546","DOTTED MESH BABY DOLL AND G-ST","44060X","BLACK","2X","7.47","Yes","No","9",""
"44060X-3XSALE","840295133553","DOTTED MESH BABY DOLL AND G-ST","44060X","BLACK","3X","7.47","Yes","No","0",""
"44060-LSALE","840295132419","DOTTED MESH BABY DOLL AND G-ST","44060","BLACK","L","6.97","Yes","No","4","01/15/20"
"44060-MSALE","840295132402","DOTTED MESH BABY DOLL AND G-ST","44060","BLACK","M","6.97","Yes","No","33",""
"44060-SSALE","840295132396","DOTTED MESH BABY DOLL AND G-ST","44060","BLACK","S","6.97","Yes","No","138","10/12/21"
"44062X-1X","840295135700","MESH/LACE BABYDOLL AND G-STRIN","44062X","ROYAL BLUE/BLACK","1X","14.95","Yes","No","6",""
"44062X-2X","840295135717","MESH/LACE BABYDOLL AND G-STRIN","44062X","ROYAL BLUE/BLACK","2X","14.95","Yes","No","6",""
"44062X-3X","840295135724","MESH/LACE BABYDOLL AND G-STRIN","44062X","ROYAL BLUE/BLACK","3X","14.95","Yes","No","6",""
